bus_id,route_no,direction,stop_name,timepoint,arrival_time,departure_time,boarded,alighted,occupancy_after,dwell_time_s,headway_s,is_peak
103I_1027_R1,103,inbound,Borella,0,2025-10-27 08:55:24,2025-10-27 08:56:26,19,2,30,62,384,1
171G_1029_R1,171,outbound,Pettah,0,2025-10-29 08:26:19,2025-10-29 08:27:26,19,3,29,67,548,1
171F_1025_R1,171,outbound,Borella,1,2025-10-25 18:34:52,2025-10-25 18:35:47,13,7,55,55,569,1
171G_1025_R1,171,outbound,Pettah,0,2025-10-25 06:45:09,2025-10-25 06:46:16,13,3,17,67,519,0
171E_1027_R1,171,outbound,Rajagiriya,0,2025-10-27 18:40:57,2025-10-27 18:41:58,15,4,73,61,416,1
171H_1028_R1,171,outbound,Koswatta,1,2025-10-28 20:23:42,2025-10-28 20:24:43,5,12,44,61,678,0
144F_1030_R2,144,outbound,Cotta Road,0,2025-10-30 19:40:09,2025-10-30 19:41:12,9,9,41,63,450,0
171H_1025_R1,171,outbound,Welikada,0,2025-10-25 17:00:58,2025-10-25 17:02:06,7,9,54,68,541,1
171B_1029_R2,171,inbound,Punchi Borella,0,2025-10-29 13:13:59,2025-10-29 13:14:31,4,4,75,32,360,0
144D_1027_R2,144,inbound,Fort,1,2025-10-27 18:43:39,2025-10-27 18:44:43,8,12,57,64,353,1
171B_1027_R1,171,outbound,Welikada,0,2025-10-27 09:23:55,2025-10-27 09:24:40,6,5,63,45,383,0
171E_1027_R1,171,outbound,Battaramulla,0,2025-10-27 18:53:13,2025-10-27 18:54:11,10,6,73,58,416,1
171B_1029_R2,171,inbound,Cotta Road,0,2025-10-29 13:02:30,2025-10-29 13:03:41,19,2,70,71,360,0
171A_1028_R1,171,outbound,Pettah,0,2025-10-28 16:59:54,2025-10-28 17:01:16,21,4,53,82,617,1
171G_1028_R2,171,outbound,Battaramulla,0,2025-10-28 08:31:27,2025-10-28 08:32:16,8,6,81,49,378,1
171H_1029_R2,171,inbound,Welikada,0,2025-10-29 08:20:20,2025-10-29 08:21:04,10,4,32,44,363,1
171F_1029_R1,171,inbound,Koswatta,1,2025-10-29 09:37:00,2025-10-29 09:37:50,13,5,23,50,502,0
144C_1028_R2,144,outbound,Cotta Road,0,2025-10-28 17:44:24,2025-10-28 17:45:25,6,7,62,61,344,1
103G_1028_R1,103,outbound,Narahenpita,1,2025-10-28 16:54:27,2025-10-28 16:55:42,15,10,91,75,289,1
103F_1025_R1,103,inbound,Borella,0,2025-10-25 15:03:23,2025-10-25 15:04:08,9,3,29,45,777,0
171G_1025_R1,171,outbound,Cotta Road,0,2025-10-25 07:12:55,2025-10-25 07:13:41,8,5,56,46,519,1
144A_1025_R1,144,inbound,Borella,0,2025-10-25 17:49:24,2025-10-25 17:50:03,6,4,64,39,349,1
103J_1030_R2,103,outbound,Punchi Borella,1,2025-10-30 16:44:56,2025-10-30 16:45:35,5,3,41,39,634,1
171B_1026_R1,171,outbound,Fort,1,2025-10-26 16:28:00,2025-10-26 16:29:10,18,3,44,70,451,1
171H_1030_R1,171,inbound,Cotta Road,0,2025-10-30 13:01:22,2025-10-30 13:02:15,11,6,40,53,571,0
103H_1025_R1,103,inbound,Maradana,1,2025-10-25 09:27:20,2025-10-25 09:28:36,12,9,51,76,524,0
171B_1026_R2,171,inbound,Fort,1,2025-10-26 17:23:14,2025-10-26 17:24:32,15,7,99,78,467,1
171G_1030_R2,171,outbound,Borella,1,2025-10-30 13:22:17,2025-10-30 13:23:13,13,7,63,56,525,0
103A_1025_R2,103,inbound,Pettah,0,2025-10-25 16:22:04,2025-10-25 16:22:54,10,7,41,50,431,1
171C_1031_R1,171,outbound,Koswatta,1,2025-10-31 10:32:01,2025-10-31 10:32:57,7,8,76,56,366,0
144G_1028_R1,144,inbound,Rajagiriya,1,2025-10-28 09:57:00,2025-10-28 09:57:40,8,3,22,40,404,0
144J_1030_R1,144,inbound,Borella,0,2025-10-30 10:17:49,2025-10-30 10:18:36,6,5,37,47,362,0
103J_1026_R1,103,inbound,Punchi Borella,0,2025-10-26 17:12:50,2025-10-26 17:13:16,1,3,46,26,652,1
103D_1027_R1,103,inbound,Fort,1,2025-10-27 17:57:00,2025-10-27 17:58:02,7,11,49,62,470,1
144I_1030_R1,144,inbound,Fort,1,2025-10-30 10:39:34,2025-10-30 10:40:29,9,5,53,55,647,0
144B_1025_R1,144,outbound,Borella,1,2025-10-25 06:20:25,2025-10-25 06:21:26,11,10,36,61,456,0
171D_1031_R1,171,inbound,Cotta Road,0,2025-10-31 10:37:37,2025-10-31 10:38:50,16,6,51,73,445,0
171A_1025_R2,171,inbound,Punchi Borella,0,2025-10-25 20:17:23,2025-10-25 20:18:34,6,9,73,71,453,0
144C_1028_R1,144,inbound,Maradana,0,2025-10-28 12:32:01,2025-10-28 12:32:24,0,8,28,23,463,0
171I_1030_R1,171,inbound,Borella,1,2025-10-30 16:48:13,2025-10-30 16:49:40,19,8,87,87,361,1
144A_1027_R1,144,outbound,Maradana,0,2025-10-27 18:37:59,2025-10-27 18:38:53,14,2,31,54,545,1
103G_1029_R1,103,inbound,Borella,0,2025-10-29 08:22:16,2025-10-29 08:23:12,15,1,30,56,221,1
144B_1029_R1,144,outbound,Borella,1,2025-10-29 19:19:41,2025-10-29 19:20:32,6,8,44,51,694,0
103H_1030_R2,103,inbound,Fort,1,2025-10-30 20:07:49,2025-10-30 20:08:21,6,4,49,32,759,0
171E_1029_R2,171,inbound,Pettah,0,2025-10-29 11:03:07,2025-10-29 11:03:37,3,3,49,30,443,0
103B_1029_R1,103,inbound,Fort,1,2025-10-29 07:09:25,2025-10-29 07:10:31,10,6,28,66,545,1
144B_1028_R2,144,inbound,Borella,0,2025-10-28 12:38:07,2025-10-28 12:39:00,7,7,29,53,575,0
171D_1027_R1,171,outbound,Pettah,0,2025-10-27 07:19:36,2025-10-27 07:20:17,6,3,27,41,519,1
103A_1027_R1,103,inbound,Borella,0,2025-10-27 19:44:45,2025-10-27 19:45:33,10,5,32,48,396,0
103J_1029_R1,103,inbound,Punchi Borella,0,2025-10-29 08:02:51,2025-10-29 08:04:15,22,2,42,84,363,1
103A_1031_R2,103,outbound,Fort,1,2025-10-31 16:29:00,2025-10-31 16:30:07,15,6,18,67,530,1
144I_1030_R1,144,inbound,Punchi Borella,1,2025-10-30 10:29:27,2025-10-30 10:30:22,9,8,47,55,647,0
171I_1031_R1,171,outbound,Fort,1,2025-10-31 07:09:00,2025-10-31 07:10:01,17,3,30,61,397,1
103A_1029_R1,103,outbound,Narahenpita,1,2025-10-29 07:57:27,2025-10-29 07:58:15,10,8,73,48,551,1
171E_1029_R1,171,inbound,Pettah,0,2025-10-29 08:22:56,2025-10-29 08:23:58,8,11,84,62,444,1
144G_1025_R1,144,inbound,Rajagiriya,1,2025-10-25 20:28:00,2025-10-25 20:28:49,9,3,28,49,266,0
171D_1026_R1,171,inbound,Pettah,0,2025-10-26 09:39:17,2025-10-26 09:39:48,3,6,40,31,356,0
144G_1031_R1,144,outbound,Maradana,0,2025-10-31 10:34:44,2025-10-31 10:35:26,10,3,30,42,379,0
103F_1028_R1,103,inbound,Maradana,1,2025-10-28 19:55:36,2025-10-28 19:56:59,18,6,47,83,240,0
144D_1030_R2,144,outbound,Fort,1,2025-10-30 18:55:00,2025-10-30 18:56:12,17,4,40,72,345,1
144J_1031_R2,144,inbound,Fort,1,2025-10-31 07:23:07,2025-10-31 07:23:54,6,8,75,47,572,1
144H_1027_R1,144,inbound,Punchi Borella,1,2025-10-27 18:42:12,2025-10-27 18:43:27,14,6,49,75,280,1
171J_1030_R2,171,outbound,Borella,1,2025-10-30 19:34:30,2025-10-30 19:35:35,14,6,35,65,673,0
144D_1025_R1,144,outbound,Borella,1,2025-10-25 14:40:44,2025-10-25 14:41:44,7,9,49,60,507,0
144D_1028_R2,144,inbound,Maradana,0,2025-10-28 08:32:04,2025-10-28 08:32:50,9,5,44,46,362,1
171F_1030_R1,171,inbound,Borella,1,2025-10-30 06:28:54,2025-10-30 06:29:47,8,9,63,53,499,0
144G_1027_R1,144,inbound,Punchi Borella,1,2025-10-27 18:43:00,2025-10-27 18:43:43,4,7,35,43,618,1
144G_1027_R1,144,outbound,Borella,1,2025-10-27 07:48:07,2025-10-27 07:49:30,18,7,57,83,597,1
171I_1029_R1,171,inbound,Borella,1,2025-10-29 18:18:55,2025-10-29 18:20:07,20,4,132,72,490,1
171I_1027_R1,171,inbound,Welikada,0,2025-10-27 18:38:15,2025-10-27 18:38:49,4,2,57,34,417,1
144J_1029_R2,144,outbound,Fort,1,2025-10-29 17:13:00,2025-10-29 17:14:03,17,4,23,63,658,1
171I_1030_R1,171,inbound,Fort,1,2025-10-30 17:08:39,2025-10-30 17:09:38,12,7,100,59,361,1
171G_1031_R1,171,outbound,Welikada,0,2025-10-31 12:39:43,2025-10-31 12:40:36,8,8,52,53,537,0
171E_1031_R1,171,outbound,Koswatta,1,2025-10-31 17:48:52,2025-10-31 17:49:35,11,0,111,43,553,1
171H_1028_R2,171,outbound,Maradana,0,2025-10-28 08:23:12,2025-10-28 08:24:19,18,4,72,67,417,1
144B_1026_R2,144,inbound,Punchi Borella,1,2025-10-26 07:30:50,2025-10-26 07:31:51,11,7,48,61,424,1
171A_1029_R1,171,outbound,Borella,1,2025-10-29 18:36:18,2025-10-29 18:37:52,21,10,120,94,440,1
144I_1030_R1,144,outbound,Borella,1,2025-10-30 07:54:27,2025-10-30 07:55:27,14,4,95,60,612,1
171H_1030_R1,171,inbound,Technical Junction,0,2025-10-30 13:21:18,2025-10-30 13:22:09,6,3,53,51,571,0
144J_1028_R1,144,inbound,Fort,1,2025-10-28 21:04:35,2025-10-28 21:05:28,7,8,62,53,515,0
171J_1031_R2,171,inbound,Maradana,0,2025-10-31 08:28:41,2025-10-31 08:29:15,1,6,74,34,434,1
171J_1031_R2,171,outbound,Welikada,0,2025-10-31 17:04:39,2025-10-31 17:05:40,9,5,56,61,270,1
103H_1029_R2,103,outbound,Pettah,0,2025-10-29 17:15:46,2025-10-29 17:16:41,11,5,37,55,348,1
144H_1027_R1,144,outbound,Fort,1,2025-10-27 12:25:00,2025-10-27 12:25:48,12,4,19,48,490,0
103B_1031_R2,103,outbound,Pettah,0,2025-10-31 10:21:41,2025-10-31 10:22:40,13,5,29,59,609,0
144E_1025_R1,144,outbound,Maradana,0,2025-10-25 07:48:15,2025-10-25 07:49:16,13,6,23,61,386,1
144F_1026_R1,144,outbound,Fort,1,2025-10-26 17:32:00,2025-10-26 17:32:59,14,5,32,59,382,1
103E_1026_R1,103,inbound,Pettah,0,2025-10-26 10:40:15,2025-10-26 10:40:53,2,9,42,38,492,0
171J_1028_R1,171,inbound,Cotta Road,0,2025-10-28 18:20:05,2025-10-28 18:21:27,20,3,78,82,413,1
144H_1025_R1,144,outbound,Fort,1,2025-10-25 19:11:00,2025-10-25 19:12:05,14,4,20,65,510,0
171E_1031_R1,171,outbound,Battaramulla,0,2025-10-31 17:43:01,2025-10-31 17:43:56,7,9,100,55,553,1
103D_1028_R1,103,outbound,Punchi Borella,1,2025-10-28 21:07:04,2025-10-28 21:07:40,5,4,50,36,428,0
171J_1029_R1,171,outbound,Technical Junction,0,2025-10-29 16:50:21,2025-10-29 16:51:21,10,5,28,60,493,1
171F_1025_R1,171,inbound,Koswatta,1,2025-10-25 07:57:00,2025-10-25 07:58:24,22,5,43,84,565,1
171F_1026_R1,171,outbound,Borella,1,2025-10-26 19:48:35,2025-10-26 19:49:40,17,4,63,65,720,0
144B_1031_R1,144,inbound,Borella,0,2025-10-31 10:56:28,2025-10-31 10:56:58,7,1,48,30,589,0
103C_1030_R1,103,outbound,Maradana,0,2025-10-30 07:46:48,2025-10-30 07:47:56,15,5,36,68,601,1
144F_1030_R2,144,outbound,Maradana,0,2025-10-30 19:27:00,2025-10-30 19:27:44,11,3,27,44,450,0
103C_1025_R1,103,outbound,Pettah,0,2025-10-25 17:27:06,2025-10-25 17:28:30,20,4,58,84,418,1
103C_1029_R2,103,outbound,Maradana,0,2025-10-29 07:51:42,2025-10-29 07:52:25,10,3,51,43,831,1
144G_1025_R1,144,outbound,Punchi Borella,0,2025-10-25 08:27:44,2025-10-25 08:28:45,17,2,45,61,459,1
103H_1029_R2,103,outbound,Borella,0,2025-10-29 17:30:16,2025-10-29 17:30:56,0,9,66,40,348,1
171G_1025_R1,171,inbound,Maradana,0,2025-10-25 18:24:39,2025-10-25 18:25:40,10,11,112,61,292,1
103I_1030_R1,103,outbound,Borella,0,2025-10-30 10:44:06,2025-10-30 10:44:50,4,9,52,44,382,0
103J_1030_R1,103,inbound,Maradana,1,2025-10-30 09:32:13,2025-10-30 09:33:16,11,6,30,63,308,0
103E_1031_R1,103,outbound,Maradana,0,2025-10-31 06:59:34,2025-10-31 07:00:29,15,1,37,55,436,0
103G_1026_R1,103,inbound,Narahenpita,1,2025-10-26 10:39:00,2025-10-26 10:39:45,11,2,41,45,538,0
144J_1031_R1,144,outbound,Fort,1,2025-10-31 16:58:00,2025-10-31 16:58:40,12,0,12,40,562,1
171D_1030_R1,171,outbound,Cotta Road,0,2025-10-30 19:20:04,2025-10-30 19:20:48,7,6,73,44,343,0
144E_1030_R2,144,inbound,Maradana,0,2025-10-30 17:21:34,2025-10-30 17:22:34,8,7,63,60,577,1
144F_1028_R2,144,inbound,Borella,0,2025-10-28 07:51:06,2025-10-28 07:52:08,16,4,56,62,493,1
144H_1027_R1,144,inbound,Maradana,0,2025-10-27 18:47:25,2025-10-27 18:48:22,6,9,46,57,280,1
144E_1025_R1,144,inbound,Cotta Road,0,2025-10-25 20:19:22,2025-10-25 20:20:11,11,5,30,49,528,0
103E_1029_R2,103,inbound,Borella,0,2025-10-29 09:28:48,2025-10-29 09:29:42,11,3,23,54,482,0
144D_1025_R2,144,outbound,Rajagiriya,1,2025-10-25 20:10:51,2025-10-25 20:11:32,7,4,45,41,390,0
144B_1027_R1,144,inbound,Punchi Borella,1,2025-10-27 18:12:09,2025-10-27 18:13:26,15,12,38,77,505,1
144E_1026_R1,144,outbound,Rajagiriya,1,2025-10-26 08:12:19,2025-10-26 08:13:15,9,6,53,56,281,1
171G_1029_R1,171,inbound,Fort,1,2025-10-29 09:10:14,2025-10-29 09:10:54,9,1,76,40,466,0
103C_1026_R1,103,outbound,Fort,1,2025-10-26 08:14:00,2025-10-26 08:14:52,13,3,26,52,331,1
103B_1028_R1,103,outbound,Maradana,0,2025-10-28 06:16:34,2025-10-28 06:17:21,11,5,37,47,534,0
144G_1025_R2,144,inbound,Cotta Road,0,2025-10-25 07:02:13,2025-10-25 07:03:11,14,4,43,58,549,1
171A_1029_R1,171,outbound,Koswatta,1,2025-10-29 19:03:42,2025-10-29 19:04:23,5,4,124,41,440,0
171C_1028_R1,171,outbound,Borella,1,2025-10-28 07:34:49,2025-10-28 07:36:19,22,8,94,90,596,1
144E_1027_R1,144,inbound,Punchi Borella,1,2025-10-27 09:12:41,2025-10-27 09:13:11,5,5,50,30,397,0
171C_1030_R2,171,inbound,Welikada,0,2025-10-30 14:50:18,2025-10-30 14:51:11,11,4,44,53,490,0
171A_1026_R1,171,outbound,Punchi Borella,0,2025-10-26 07:51:31,2025-10-26 07:52:23,15,3,67,52,508,1
144B_1031_R2,144,outbound,Punchi Borella,0,2025-10-31 09:29:00,2025-10-31 09:29:40,4,5,32,40,670,0
171B_1029_R2,171,inbound,Battaramulla,0,2025-10-29 12:46:18,2025-10-29 12:47:06,12,2,32,48,360,0
144A_1027_R2,144,outbound,Borella,1,2025-10-27 06:17:17,2025-10-27 06:18:18,10,11,42,61,437,0
171I_1028_R1,171,inbound,Battaramulla,0,2025-10-28 07:34:05,2025-10-28 07:35:12,22,2,40,67,459,1
144E_1025_R2,144,inbound,Maradana,0,2025-10-25 17:34:20,2025-10-25 17:35:08,5,8,38,48,513,1
171A_1026_R1,171,outbound,Rajagiriya,0,2025-10-26 08:04:30,2025-10-26 08:05:06,7,5,74,36,508,1
171E_1030_R2,171,outbound,Rajagiriya,0,2025-10-30 17:16:44,2025-10-30 17:17:52,7,10,93,68,395,1
171B_1027_R2,171,outbound,Borella,1,2025-10-27 17:23:19,2025-10-27 17:24:18,11,5,101,59,491,1
171J_1031_R2,171,inbound,Borella,1,2025-10-31 08:17:01,2025-10-31 08:17:57,11,5,74,56,434,1
144G_1029_R2,144,outbound,Punchi Borella,0,2025-10-29 19:29:37,2025-10-29 19:30:43,15,5,29,66,596,0
171D_1027_R1,171,inbound,Rajagiriya,0,2025-10-27 16:42:20,2025-10-27 16:43:24,18,3,70,64,668,1
103C_1028_R1,103,outbound,Pettah,0,2025-10-28 19:48:24,2025-10-28 19:49:07,5,4,39,43,563,0
103I_1030_R1,103,inbound,Punchi Borella,0,2025-10-30 17:22:24,2025-10-30 17:23:08,8,4,40,44,657,1
103A_1028_R1,103,inbound,Fort,1,2025-10-28 20:20:36,2025-10-28 20:21:21,6,6,55,45,474,0
171F_1025_R1,171,inbound,Borella,1,2025-10-25 08:18:41,2025-10-25 08:19:55,14,6,85,74,565,1
171A_1027_R1,171,outbound,Cotta Road,0,2025-10-27 21:02:19,2025-10-27 21:03:17,7,6,52,58,502,0
144I_1028_R1,144,outbound,Punchi Borella,0,2025-10-28 06:28:28,2025-10-28 06:28:51,6,1,21,23,488,0
144F_1030_R1,144,outbound,Punchi Borella,0,2025-10-30 17:14:08,2025-10-30 17:15:28,19,5,65,80,372,1
103C_1028_R2,103,outbound,Pettah,0,2025-10-28 18:46:03,2025-10-28 18:46:48,8,4,41,45,247,1
103D_1025_R1,103,outbound,Narahenpita,1,2025-10-25 07:43:12,2025-10-25 07:44:15,9,8,24,63,346,1
103B_1025_R1,103,inbound,Narahenpita,1,2025-10-25 08:50:00,2025-10-25 08:50:38,9,3,21,38,671,1
144G_1030_R1,144,inbound,Cotta Road,0,2025-10-30 08:41:18,2025-10-30 08:42:20,13,4,16,62,471,1
171A_1031_R1,171,inbound,Technical Junction,0,2025-10-31 09:28:13,2025-10-31 09:28:55,5,5,69,42,283,0
171G_1030_R1,171,inbound,Fort,1,2025-10-30 18:13:58,2025-10-30 18:14:32,5,5,100,34,525,1
171C_1028_R1,171,outbound,Fort,1,2025-10-28 07:10:00,2025-10-28 07:11:16,20,4,30,76,596,1
171A_1025_R2,171,inbound,Cotta Road,0,2025-10-25 20:06:43,2025-10-25 20:07:35,9,3,65,52,453,0
144B_1031_R2,144,inbound,Fort,1,2025-10-31 07:47:11,2025-10-31 07:47:56,9,5,45,45,460,1
171J_1025_R1,171,inbound,Fort,1,2025-10-25 18:34:01,2025-10-25 18:34:58,4,11,88,57,513,1
103D_1026_R1,103,inbound,Punchi Borella,0,2025-10-26 10:12:16,2025-10-26 10:13:15,10,4,27,59,440,0
103J_1031_R1,103,outbound,Pettah,0,2025-10-31 17:50:33,2025-10-31 17:51:36,16,3,43,63,430,1
103E_1027_R1,103,outbound,Borella,0,2025-10-27 17:25:31,2025-10-27 17:26:19,11,0,77,48,425,1
144B_1025_R1,144,inbound,Cotta Road,0,2025-10-25 16:48:31,2025-10-25 16:49:21,10,4,39,50,509,1
103C_1028_R1,103,inbound,Maradana,1,2025-10-28 10:34:48,2025-10-28 10:35:52,13,5,32,64,604,0
103D_1026_R1,103,outbound,Narahenpita,1,2025-10-26 12:28:56,2025-10-26 12:29:35,5,5,43,39,557,0
171H_1025_R1,171,inbound,Punchi Borella,0,2025-10-25 14:39:04,2025-10-25 14:39:59,7,6,80,55,565,0
144H_1026_R1,144,inbound,Fort,1,2025-10-26 19:09:20,2025-10-26 19:10:09,9,7,46,49,459,0
144E_1030_R1,144,outbound,Cotta Road,0,2025-10-30 10:35:11,2025-10-30 10:35:53,4,7,54,42,626,0
171D_1031_R1,171,inbound,Koswatta,1,2025-10-31 10:16:00,2025-10-31 10:16:46,11,2,22,46,445,0
103C_1025_R1,103,inbound,Borella,0,2025-10-25 18:59:17,2025-10-25 19:00:24,12,6,28,67,616,1
144I_1030_R1,144,outbound,Fort,1,2025-10-30 07:38:00,2025-10-30 07:38:56,15,4,43,56,612,1
171J_1031_R2,171,outbound,Borella,1,2025-10-31 16:53:37,2025-10-31 16:54:42,15,3,62,65,270,1
171C_1030_R1,171,inbound,Maradana,0,2025-10-30 21:07:11,2025-10-30 21:07:51,5,8,66,40,508,0
103D_1027_R1,103,outbound,Maradana,0,2025-10-27 08:41:33,2025-10-27 08:42:26,14,2,83,53,571,1
144F_1030_R1,144,outbound,Maradana,0,2025-10-30 17:07:56,2025-10-30 17:09:16,22,4,51,80,372,1
171G_1029_R1,171,inbound,Rajagiriya,0,2025-10-29 08:36:28,2025-10-29 08:37:44,17,4,58,76,466,1
144F_1025_R1,144,inbound,Maradana,0,2025-10-25 07:36:33,2025-10-25 07:37:32,12,5,90,59,666,1
171F_1026_R1,171,outbound,Technical Junction,0,2025-10-26 19:29:00,2025-10-26 19:29:56,16,2,33,56,720,0
171C_1028_R1,171,inbound,Punchi Borella,0,2025-10-28 08:34:43,2025-10-28 08:35:58,15,9,74,75,402,1
103G_1030_R1,103,outbound,Borella,0,2025-10-30 17:32:27,2025-10-30 17:33:13,4,5,39,46,354,1
144E_1026_R1,144,outbound,Borella,1,2025-10-26 08:04:17,2025-10-26 08:05:49,18,7,49,92,281,1
103F_1029_R1,103,inbound,Narahenpita,1,2025-10-29 14:01:00,2025-10-29 14:02:01,13,3,37,61,523,0
171E_1031_R1,171,inbound,Welikada,0,2025-10-31 18:07:38,2025-10-31 18:08:46,11,8,31,68,667,1
171D_1029_R1,171,outbound,Koswatta,1,2025-10-29 07:49:56,2025-10-29 07:51:17,12,9,93,81,722,1
171F_1030_R1,171,outbound,Punchi Borella,0,2025-10-30 16:27:32,2025-10-30 16:28:47,15,8,54,75,673,1
103I_1030_R2,103,inbound,Borella,0,2025-10-30 09:56:32,2025-10-30 09:57:16,9,3,40,44,539,0
144G_1028_R1,144,outbound,Rajagiriya,1,2025-10-28 09:03:03,2025-10-28 09:04:07,6,11,35,64,596,0
103G_1027_R2,103,inbound,Borella,0,2025-10-27 18:02:47,2025-10-27 18:04:06,22,3,59,79,364,1
144F_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 08:23:20,2025-10-27 08:24:16,14,4,28,56,322,1
103E_1028_R1,103,inbound,Punchi Borella,0,2025-10-28 17:59:19,2025-10-28 18:00:35,21,3,52,76,611,1
103G_1026_R1,103,inbound,Punchi Borella,0,2025-10-26 10:46:19,2025-10-26 10:47:17,14,4,59,58,538,0
171D_1031_R2,171,inbound,Welikada,0,2025-10-31 20:15:51,2025-10-31 20:16:37,8,2,45,46,374,0
144H_1026_R2,144,outbound,Borella,1,2025-10-26 07:32:56,2025-10-26 07:34:00,10,10,66,64,436,1
103I_1028_R1,103,outbound,Punchi Borella,1,2025-10-28 12:33:01,2025-10-28 12:33:25,7,4,66,24,575,0
171E_1026_R1,171,inbound,Koswatta,1,2025-10-26 06:49:00,2025-10-26 06:49:51,10,4,22,51,430,0
171J_1027_R2,171,outbound,Borella,1,2025-10-27 16:50:45,2025-10-27 16:51:31,10,5,82,46,337,1
103D_1025_R1,103,outbound,Punchi Borella,1,2025-10-25 07:31:15,2025-10-25 07:32:04,7,9,23,49,346,1
171D_1025_R1,171,outbound,Punchi Borella,0,2025-10-25 08:50:51,2025-10-25 08:52:04,18,7,80,73,536,1
103J_1026_R2,103,outbound,Pettah,0,2025-10-26 10:21:26,2025-10-26 10:22:14,10,1,32,48,443,0
171E_1028_R1,171,inbound,Maradana,0,2025-10-28 17:36:25,2025-10-28 17:37:31,11,8,75,66,271,1
103E_1027_R2,103,outbound,Borella,0,2025-10-27 18:27:59,2025-10-27 18:29:00,8,7,62,61,678,1
171G_1026_R2,171,inbound,Punchi Borella,0,2025-10-26 15:08:40,2025-10-26 15:09:26,6,7,57,46,503,0
144C_1031_R1,144,inbound,Borella,0,2025-10-31 08:54:46,2025-10-31 08:56:09,22,5,56,83,497,1
171I_1025_R2,171,outbound,Technical Junction,0,2025-10-25 12:35:20,2025-10-25 12:35:54,4,5,14,34,196,0
144H_1031_R1,144,inbound,Maradana,0,2025-10-31 17:40:28,2025-10-31 17:41:10,5,7,82,42,482,1
171D_1028_R1,171,inbound,Punchi Borella,0,2025-10-28 06:29:55,2025-10-28 06:30:59,9,8,86,64,494,0
171D_1031_R2,171,inbound,Fort,1,2025-10-31 20:58:47,2025-10-31 20:59:39,4,7,75,52,374,0
103G_1031_R2,103,inbound,Punchi Borella,0,2025-10-31 20:59:43,2025-10-31 21:00:35,11,3,38,52,434,0
144G_1026_R1,144,outbound,Cotta Road,0,2025-10-26 10:09:33,2025-10-26 10:10:22,7,7,46,49,590,0
171E_1026_R1,171,inbound,Battaramulla,0,2025-10-26 06:52:35,2025-10-26 06:53:35,13,7,28,60,430,0
103H_1026_R1,103,inbound,Maradana,1,2025-10-26 09:44:45,2025-10-26 09:45:54,15,9,38,69,517,0
171H_1030_R1,171,outbound,Fort,1,2025-10-30 16:22:00,2025-10-30 16:23:09,16,7,21,69,228,1
171B_1026_R1,171,outbound,Punchi Borella,0,2025-10-26 16:43:31,2025-10-26 16:44:47,14,5,88,76,451,1
103H_1025_R2,103,inbound,Fort,1,2025-10-25 09:26:32,2025-10-25 09:27:34,11,6,69,62,442,0
171C_1030_R2,171,inbound,Rajagiriya,0,2025-10-30 14:52:41,2025-10-30 14:53:41,12,4,52,60,490,0
144G_1026_R2,144,inbound,Cotta Road,0,2025-10-26 16:51:15,2025-10-26 16:52:26,15,8,34,71,541,1
144J_1026_R1,144,inbound,Maradana,0,2025-10-26 09:08:56,2025-10-26 09:09:42,7,6,57,46,520,0
144F_1025_R2,144,outbound,Borella,1,2025-10-25 18:00:37,2025-10-25 18:01:27,11,5,42,50,487,1
144I_1029_R1,144,outbound,Punchi Borella,0,2025-10-29 19:31:23,2025-10-29 19:31:56,3,4,28,33,507,0
171E_1030_R2,171,outbound,Maradana,0,2025-10-30 16:57:05,2025-10-30 16:58:24,21,0,70,79,395,1
103I_1030_R1,103,inbound,Fort,1,2025-10-30 17:35:46,2025-10-30 17:36:43,11,3,69,57,657,1
144D_1030_R2,144,outbound,Maradana,0,2025-10-30 19:02:08,2025-10-30 19:03:15,16,4,52,67,345,0
103J_1027_R2,103,outbound,Pettah,0,2025-10-27 06:28:54,2025-10-27 06:29:49,13,5,54,55,551,0
103A_1028_R1,103,outbound,Borella,0,2025-10-28 08:31:11,2025-10-28 08:31:38,7,2,55,27,487,1
144A_1030_R2,144,outbound,Fort,1,2025-10-30 06:58:00,2025-10-30 06:58:52,7,5,19,52,500,0
171G_1026_R2,171,inbound,Rajagiriya,0,2025-10-26 14:54:09,2025-10-26 14:55:07,15,1,54,58,503,0
171A_1025_R1,171,outbound,Pettah,0,2025-10-25 07:23:04,2025-10-25 07:23:57,13,5,62,53,466,1
144A_1025_R1,144,outbound,Punchi Borella,0,2025-10-25 18:01:18,2025-10-25 18:02:15,14,4,56,57,515,1
171E_1027_R2,171,outbound,Pettah,0,2025-10-27 12:06:31,2025-10-27 12:07:08,11,2,31,37,400,0
171E_1031_R1,171,inbound,Rajagiriya,0,2025-10-31 18:11:47,2025-10-31 18:12:19,5,5,31,32,667,1
171C_1025_R1,171,outbound,Rajagiriya,0,2025-10-25 09:26:19,2025-10-25 09:27:02,4,6,57,43,423,0
144C_1025_R1,144,outbound,Maradana,0,2025-10-25 19:22:46,2025-10-25 19:23:59,17,6,25,73,608,0
144H_1026_R1,144,inbound,Rajagiriya,1,2025-10-26 18:47:00,2025-10-26 18:47:58,13,5,17,58,459,1
171C_1029_R1,171,inbound,Cotta Road,0,2025-10-29 17:15:19,2025-10-29 17:16:22,17,2,91,63,564,1
